jenis_peraturan,nomor_peraturan,tahun,judul_peraturan,dokumen_peraturan
Keputusan Walikota,140/KEP.189-BKPPM,2012, PEMBENTUKAN KELOMPOK KERJA PENYUSUNAN DAN PENDAYAGUNAAN DATA PROFIL KELURAHAN KOTA BANDUNG ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_140_Kep.189-BKPPM_2012_PEMBENTUKAN KELOMPOK KERJA PENYUSUNAN DAN PENDAYAGUNAAN DATA PROFIL KELURAHAN KOTA BANDUNG_docx.pdf
Keputusan Walikota,130.04/KEP.060-BAPPEDA,2012, TIM PENYUSUN LAPORAN KETERANGAN PERTANGGUNGJAWABAN (LKPJ) WALIKOTA BANDUNG TAHUN ANGGARAN 2011 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_130.04Kep.060-BAPPEDA2012_docx.pdf
Keputusan Walikota,130/KEP.366-BAPPEDA,2012, TIM REFORMASI BIROKRASI PEMERINTAH KOTA BANDUNG ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_130_Kep.366-BAPPEDA2012_Tim Reformasi Birokrasi Pemkot_docx.pdf
Keputusan Walikota,119/KEP.080-BAG.HUK-HAM,2012, TIM KOORDINASI KERJA SAMA DAERAH KOTA BANDUNG,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal 119Kep.080-Bag.Huk-HAM_ TKKSD2012_rtf.pdf
Keputusan Walikota, 640/KEP.108-BAPPEDA,2012, TIM PENYUSUN RENCANA KERJA PEMBANGUNAN DAERAH (RKPD) KOTA BANDUNG TAHUN 2013 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_640_Kep.108-BAPPEDA_2012_RPKD_docx.pdf
Keputusan Walikota,045.63/KEP.193-KAPUSARDA,2012, TIM PENILAI DAN PEMUSNAH ARSIP DI LINGKUNGAN PEMERINTAH KOTA BANDUNG,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_ 045.63_Kep.193-KaPusArDa_2012_TIM PENILAI DAN PEMUSNAH ARSIP DI LINGKUNGAN_docx.pdf
Keputusan Walikota,045/KEP.884-KAPUSARDA,2012, PEMBERIAN PENGHARGAAN KEPADA JUARA LOMBA PENYELENGGARAAN KEARSIPAN ANTAR KELURAHAN TINGKAT KOTA BANDUNG TAHUN 2012 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_045_Kep.884-KaPusArDa_2012_PEMBERIAN PENGHARGAAN juara kearsipan-BKPPM_rtf.pdf
Keputusan Walikota,027/KEP.328-DPKAD,2012, STANDARISASI HARGA TERTINGGI SATUAN BARANG/JASA DI LINGKUNGAN PEMERINTAH KOTA BANDUNG TAHUN 2012 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_027_Kep.328-DPKAD_2012_ STANDARISASI HARGA TERTINGGI-DPKAD_docx.pdf
Keputusan Walikota,027/KEP.617-DPKAD,2012, TIM PENILAI BARANG MILIK PEMERINTAH KOTA BANDUNG DALAM RANGKA PEMINDAHTANGANAN BARANG MILIK PEMERINTAH KOTA BANDUNG MELALUI MEKANISME HIBAH ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_027_Kep.617-DPKAD_2012_Tim Penilai BMD_docx.pdf
Keputusan Walikota,024/KEP.766-DPKAD,2012, STANDARISASI HARGA TERTINGGI SATUAN BARANG/JASA DI LINGKUNGAN PEMERINTAH KOTA BANDUNG TAHUN 2013 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_024_Kep.766-DPKAD_2012_Standar Harga 2013_doc.pdf
Keputusan Walikota,080/KEP.165-BAPPEDA,2012, TIM KERJA PENYELENGGARAAN MUSYAWARAH PERENCANAAN PEMBANGUNAN (MUSRENBANG) RENCANA KERJA PEMBANGUNAN DAERAH (RKPD) KOTA BANDUNG TAHUN 2013 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_080_Kep.165-BAPPEDA_2012_MUSREMBANG_docx.pdf
Keputusan Walikota,050/KEP.111-BAPPEDA,2012,BADAN KOORDINASI PENATAAN RUANG DAERAH KOTA BANDUNG,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal 050Kep.111-BAPPEDA BKPRD_rtf.pdf
Keputusan Walikota,050/KEP.440-BAPPEDA,2012, PENGESAHAN RANCANGAN AKHIR RENCANA KERJA SATUAN KERJA PERANGKAT DAERAH (RENJA SKPD) DI LINGKUNGAN PEMERINTAH KOTA BANDUNG TAHUN 2013 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_050_Kep.440-Bappeda_2012_RENJA BAPPEDA_docx.pdf
Keputusan Walikota,050/KEP.090-BAPPERDA,2012, PENGESAHAN REVISI RANCANGAN AKHIR RENCANA STRATEGIS (RENSTRA) SATUAN KERJA PERANGKAT DAERAH (SKPD) DI LINGKUNGAN PEMERINTAH KOTA BANDUNG TAHUN 2012-2013 ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_ 050_Kep.090-Bapperda_2012_RENSTRA BAPPEDA_rtf.pdf
Keputusan Walikota,050/KEP.648-BAPPEDA,2012, TIM KOORDINASI PENGEMBANGAN INOVASI DAERAH DALAM UPAYA PERCEPATAN PENINGKATAN KESEJAHTERAAN MASYARAKAT KOTA BANDUNG ,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_050_Kep.648-BAPPEDA_2012 _TIM INOVASI DAERAH_doc.pdf
Keputusan Walikota, 500/KEP.814-DISKOP-UKM-INDAG,2012, PEMBENTUKAN TIM PEMILIHAN CALON ANGGOTA BADAN PENYELESAIAN SENGKETA KONSUMEN KOTA BANDUNG PERIODE TAHUN 2012-2017,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_500_Kep.814-DisKop-UKM-InDag_2012 Tim Seleksi BPSK 2012.pdf
Keputusan Walikota,003.3/KEP.296-BKPPM,2012, TIM BULAN BHAKTI GOTONG ROYONG MASYARAKAT KOTA BANDUNG TAHUN 2012,http://jdih.net/bandung/web/pdfperda/Salinan Kepwal_003.3_Kep.296-BKPPM_2012_TIM BULAN BHAKTI GOTONG ROYONG MASYARAKAT KOTA BANDUNG TAHUN 2012_docx.pdf
