id_site,nama_site,lokasi,kelurahan,kecamatan,nama_perusahaan,alamat_perusahaan_menara,latitude,longitude,type_menara,tower_height
BDG_01I1023,MAN-1-BANDUNG,JL. H ALPI KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.92246,107.57155,GF (GreenField),15
BDG_01I1013,SMKN-2-BANDUNG,JL. CITARUM NO. 4 KOTA BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.905696,107.622562,GF (GreenField),15
T-J32BDG140553,CIGENDING,"JL. NAGROG NO. 21 KEL.PASIRWANGI, KEC. UJUNG BERUNG",Pasirwangi,Ujungberung,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.91173,107.70365,SST,15
T-J32BDG140562,HOTEL-PARK,JL. PHH MUSTOFA NO. 47/57 BANDUNG,-,-,PT. INTI BANGUN SEJAHTERA, Galery Smartfren Lt.1 Jl. Soekarno Hatta 546 Kota Bandung 40286,-6.899007,107.641886,RT (Roof Top),5
BDG029,CICADAS,,Cicadas,Cibeunying Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91052,107.63944,RT (Roof Top),15
BDG070,TMLCICAHEUM,,Pasirlayung,Cibeunying Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90179,107.65747,RT (Roof Top),15
BDG045,HTLBUMIASIH,,Batununggal,Bandung Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.94989,107.62383,RT (Roof Top),15
BDG041,PTINTI,,Cigereleng,Regol,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.938681,107.607333,RT (Roof Top),15
BDG157,JATISARI,,Cipamokolan,Rancasari,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93747,107.671,RT (Roof Top),15
BDG079,BABAKANSARI,,Babakan Sari,Kiaracondong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.921666667,107.6449722,RT (Roof Top),20
BDG132,BSM,,Cibangkong,Batununggal,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92506,107.63701,RT (Roof Top),20
BDG352,WARUNGJAMBU,,Kebon Gedang,Batununggal,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92911,107.6444,RT (Roof Top),20
BDG035,BKR,,Ancol,Regol,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93759,107.61668,RT (Roof Top),20
BDG243,GUMURUH,,Gumuruh,Batununggal,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.933306,107.635639,RT (Roof Top),20
BDG042,UNPAR,,Hegarmanah,Cidadap,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.87447,107.60747,RT (Roof Top),20
BDG017,CALADI,,Sadang Serang,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89602,107.62013,RT (Roof Top),20
BDG047,SUKAJADI,,Sukabungah,Sukajadi,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89532,107.59705,RT (Roof Top),20
BDG016,CIKAWAO,,Cikawao,Lengkong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9276,107.613,RT (Roof Top),20
BDG036,HTLSERELLA,,Citarum,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90633,107.61996,RT (Roof Top),20
BDG015,PUNGKUR,,Pungkur,Regol,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92771,107.60712,RT (Roof Top),20
BDG003,SIMPANGLIMA,,Malabar,Lengkong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.922341,107.6184,RT (Roof Top),20
BDG054,BCAKOPO,,Kebon Lega,Bojongloa Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.94633,107.590033,RT (Roof Top),20
BDG053,HOLIS,,Babakan,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93444,107.57165,RT (Roof Top),20
BDG043,SUDIRMAN,,Ciroyom,Andir,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91861,107.58634,RT (Roof Top),20
BDG219,CIBADUYUT,,Cibaduyut Kidul,Bojongloa Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9557,107.5932,RT (Roof Top),20
BDG005,CIHAMPELAS,,Cipaganti,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89375,107.60433,RT (Roof Top),25
BDG312,COBLONG,,Cipaganti,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89822,107.603,RT (Roof Top),25
BDG176,KRTINGGAL,,Pasteur,Sukajadi,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.8885,107.59716,RT (Roof Top),25
BDG120,RESTSUNDAKLP,,Pamoyanan,Cicendo,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.900555556,107.5966667,RT (Roof Top),25
BDG030,TAMANSARI,,Taman Sari,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90058,107.60892,RT (Roof Top),25
BDG011,TRUNOJOYO,,Citarum,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90214,107.61573,RT (Roof Top),25
BDG051,DIVRE3,,Cihapit,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.905472222,107.6296389,RT (Roof Top),25
BDG022,GATSULASWI,,Samoja,Batununggal,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9243,107.62702,RT (Roof Top),25
BDG031,HOTELANGGREK,,Citarum,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9065,107.61191,RT (Roof Top),25
BDG025,RAMSTAILOR,,Taman Sari,Bandung Wetan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90425,107.60394,RT (Roof Top),25
BDG322,STEMBI,,Burangrang,Lengkong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9313,107.61711,RT (Roof Top),25
BDG082,ASTANAANYAR,,Karang Anyar,Astanaanyar,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92511,107.59955,RT (Roof Top),25
BDG066,CIROYOM,,Cibadak,Astanaanyar,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91969,107.59302,RT (Roof Top),25
BDG155,JTYTELKOMMBL,,Husen Sastranegara,Cicendo,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.910361,107.585961,RT (Roof Top),25
BDG069,KOPOLKRSEL,,Situsaeur,Bojongloa Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93741,107.59528,RT (Roof Top),25
BDG151,TMNSURYAIDH,,Babakan Ciparay,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.938361111,107.5810833,RT (Roof Top),25
BDG128,KOPOSARI,,Margasuka,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95937,107.57983,RT (Roof Top),25
BDG370,CIRANGRANG,,Margahayu Utara,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95241,107.58533,RT (Roof Top),30
BDG123,ARCAMANIKIDH,,Sukamiskin,Arcamanik,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9192,107.6728,GF (GreenField),36
BDG245,SARIINDAH,,Antapani Kidul,Antapani,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92453,107.65665,GF (GreenField),36
BDG248,BATUNUNGLIND,,Mengger,Bandung Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9567,107.62259,GF (GreenField),36
BDG170,CISEREUH,,Wates,Bandung Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95644,107.61391,GF (GreenField),36
BDG240,MARGACINTA,,Cijaura,Buahbatu,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95636,107.65361,GF (GreenField),36
BDG125,BUDISARI,,Hegarmanah,Cidadap,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.87345,107.59595,GF (GreenField),36
BDG210,LEDENG,,Ledeng,Cidadap,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.86145,107.595638,GF (GreenField),36
BDG485,PANORAMA,,Gegerkalong,Sukasari,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.86243,107.584238,GF (GreenField),36
BDG212,SETRAMURNI,,Sukarasa,Sukasari,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.870389,107.581694,GF (GreenField),36
BDG504,CMBTCISITU,,Dago,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.878219,107.6112388,GF (GreenField),36
BDG340,JLGAGAK,,Sukaluyu,Cibeunying Kaler,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.895694,107.628222,GF (GreenField),36
BDG068,SMUN3BDG,,Merdeka,Sumur Bandung,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91264,107.6151,RT (Roof Top),36
BDG020,SRIGADING,,Merdeka,Sumur Bandung,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91516,107.62361,GF (GreenField),36
BDG300,NUANSAINDAH,,Cipamokolan,Rancasari,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9505,107.678111,GF (GreenField),36
BDG235,PANYILEUKAN,,Cipadung Kidul,Panyileukan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9458,107.7147,GF (GreenField),36
BDG077,RIUNGBANDUNG,,Cisaranten Kidul,Gedebage,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93969,107.68232,GF (GreenField),36
BDG028,BANDARAHUSEN,,Husen Sastranegara,Cicendo,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.90605,107.58219,GF (GreenField),36
BDG424,WRNGMUNCANG,,Warung Muncang,Bandung Kulon,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.923333,107.580278,GF (GreenField),36
CMI007,CIJERAH,,Cijerah,Bandung Kulon,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92325,107.56505,GF (GreenField),36
BDG297,GEMPOLSARI,,Gempol Sari,Bandung Kulon,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.929722222,107.5573611,GF (GreenField),36
BDG838,TMNHOLISIDH,,Cigondewah Kidul,Bandung Kulon,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9409,107.56622,GF (GreenField),36
BDG122,ANTAPANIKIDL,,Sukapura,Kiaracondong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93066,107.65225,GF (GreenField),42
BDG086,ANTAPANI,,Antapani Tengah,Antapani,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91614,107.65731,GF (GreenField),42
BDG073,ARCAMANIK,,Cisaranten Bina Harapan,Arcamanik,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91067,107.6785,GF (GreenField),42
BDG114,BMASIHSUKAPD,,Sukapada,Cibeunying Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.896833333,107.6458611,GF (GreenField),42
BDG013,BUAHBATU,,Turangga,Lengkong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.94244,107.63072,GF (GreenField),42
BDG067,KTRBERSAMA,,Margasari,Buahbatu,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.94923,107.64409,GF (GreenField),42
BDG061,MEKARWANGI,,Cibaduyut Wetan,Bojongloa Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95653,107.60335,GF (GreenField),42
BDG221,MENGGER,,Pasawahan,-,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.96442,107.62113,GF (GreenField),42
BDG012,STO-TURANGGA,,Turangga,Lengkong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9317,107.62615,GF (GreenField),42
BDG130,TOLBUAHBATU,,Mengger,Bandung Kidul,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.9615,107.63436,GF (GreenField),42
BDG805,DAGOBENGKOK,,Ciumbuleuit,Cidadap,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.853556,107.624417,GF (GreenField),42
BDG046,DAGOGOLF,,Dago,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.86774,107.62397,GF (GreenField),42
BDG034,RSAU,,Ciumbuleuit,Cidadap,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.86533,107.60422,GF (GreenField),42
BDG159,SUKAMULYA,,Sukagalih,Sukajadi,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.8883,107.58747,GF (GreenField),42
BDG135,BUNDCIBIRU,,Pasir Biru,Cibiru,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.933694444,107.7222222,GF (GreenField),42
BDG150,CINGESED,,Cisaranten Kulon,Arcamanik,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92905555,107.6775833,GF (GreenField),42
COD018,CMBTNAGROGUJ,,Pasanggrahan,Ujungberung,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89943,107.71754,GF (GreenField),42
BDG075,PALEMINDAH,,Sekejati,Buahbatu,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93928,107.65502,GF (GreenField),42
BDG168,PRMANGLAYANG,,Palasari,Cibiru,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91605,107.72086,GF (GreenField),42
BDG090,RCBOLANGINDH,,Margasari,Buahbatu,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.95218,107.66121,GF (GreenField),42
BDG488,BUNDSUDIRMAN,,Cibuntu,Bandung Kulon,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91968,107.57328,GF (GreenField),42
BDG049,JUNJUNAN,,Pajajaran,Cicendo,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89439,107.58505,GF (GreenField),52
BDG106,SARIJADI,,Sarijadi,Sukasari,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.87852,107.57452,GF (GreenField),52
BDG153,UNPAD,,Lebak Gede,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.89008,107.61944,GF (GreenField),52
BDG006,STO-RAJAWALI,,Garuda,Andir,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.91241,107.57582,GF (GreenField),52
BDG026,MARGAJAYA,,Margahayu Utara,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.949472222,107.5766389,RT (Roof Top),52
BDG071,PARAKANSAAT,,Antapani Kidul,Antapani,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92625,107.665083,GF (GreenField),72
BDG019,PSRIMPUN,,Sindang Jaya,Mandalajati,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.8988,107.67617,GF (GreenField),72
BDG229,DAGOBSC,,Sekeloa,Coblong,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.88261,107.616,GF (GreenField),72
BDG121,KOMPUNPAD,,Cigadung,Cibeunying Kaler,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.87975,107.62185,GF (GreenField),72
BDG088,GEDEBAGE,,Babakan Penghulu,Cinambo,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.92476,107.6913,GF (GreenField),72
BDG158,MEKARMULYA,,Mekarmulya,Panyileukan,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.93581,107.7034,GF (GreenField),72
BDG105,TAMANSAKURA,,Sukahaji,Babakan Ciparay,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.929083333,107.5811667,GF (GreenField),72
BDG690,TTCSOEKARNOMD,,Sekejati,Buahbatu,PT.TELKOMSEL,Jln. Soekarno Hatta  707 Bandung,-6.561745,107.393881,GF (GreenField),72
-,ANTAPANI-KIDUL,"JL. KAWALUYAAN INDAH 17 NO. 28 KEL.ANTAPANI KIDUL KEC. KIARACONDONG 
KOTA BANDUNG",Antapani Kidul,Kiaracondong,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.93136,107.65985,RT-Minipole,15
-,SADANG-SERANG,"JL. TERMINAL SADANG SERANG RT 06 RW 19 KEL.SADANG SERANG KEC. COBLONG 
KOTA BANDUNG",Sadang Serang,Coblong,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.89196,107.62608,GF-Monopole,30
-,CILANDAK-SARIJADI,"JL. SARIASIH BLOK 1 NO. 2A 
KEL.SARIJADI 
KEC. SUKASARI KOTA BANDUNG",Sarijadi,Sukasari,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.87654,107.58003,GF-SST 3 Leg,31
-,PASTEUR-SUKAJADI,"JL. JURANG NO. 65 RT 02 RW 05 
KEL.PASTEUR KEC. SUKAJADI 
KOTA BANDUNG",Pasteur,Sukajadi,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.8869,107.60039,RT-SST 3 Leg,30
-,PASAR-CARINGIN,"JL. CARINGIN GG. LUMBUNG IV NO. 187/195B RT.03 RW.05 
KEL.BABAKAN CIPARAY KEC. BABAKAN CIPARAY KOTA BANDUNG",Babakan Ciparay,Babakan Ciparay,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.94251,107.58089,GF-Monopole,30
-,BUDISARI-UNPAR,JL. CIKENDI NO. 10 KEL.HEGARMANAH KEC. CIDADAP KOTA BANDUNG,Hegarmanah,Cidadap,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.87607,107.60209,SST 3 Leg,31
-,STOTEGALEGA,"JL. MENGER GIRANG I NO. 39 RT.013 RW.008 KEL.PASIRLUYU KEC.REGOL 
KOTA BANDUNG",Pasirluyu,Regol,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.95178,-107.61591,RT-Minitower,17
-,NARIPAN,"GEDUNG WISATA GRAHA JL. SUMATRA NO. 2 KEL.BABAKAN CIAMIS 
KEC. SUMUR BANDUNG KOTA BANDUNG",Babakan Ciamis,Sumur Bandung,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.91802,107.61336,RT-Minitower,17
-,MERDEKA-RELOC,"BALAI KOTA JL. WASTUKENCANA NO. 2 KEL.BABAKAN CIAMIS 
KEC. SUMUR BANDUNG KOTA BANDUNG",Babakan Ciamis,Sumur Bandung,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.9101,-107.6104,GF-Monopole,25
-,GAGAK-DIVRE,"TAMAN LANSIA JL. CILAKI KEL.CITARUM 
KEC.BANDUNG WETAN KOTA BANDUNG",Citarum,Bandung Wetan,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.9018,107.62003,"GF-Monopole 
Kamuflase Pohon",36
-,SERELLA-DIVRE,"JL. TAMAN CIBEUNYING KEL.CIHAPIT 
KEC. BANDUNG WETAN KOTA BANDUNG",Cihapit,Bandung Wetan,PT.Naragita Dinamika Komunika,Jl. AM. Sangaji No. 9H Jakarta Pusat,-6.90634,107.62495,"GF-Monopole 
Kamuflase Pohon",36
-,PARAKANSAAT-ARCAMANIK,"JL. TERUSAN CIKAJANG RT01 RW03 
KEL.CISARANTEN ENDAH KEC. ARCAMANIK KOTA BANDUNG",Cisaranten Endah,Arcamanik,PT.Naragita Dinamika Komunika,,-6.92333,107.66925,"GF-Monopole 
Kamuflase Pohon",36
-,ISOLA-SUKASARI,JL. GEGERKALONG GIRANG NO. 23 RT.003 RW.003 KEL.GEGERKALONG KEC.SUKASARI BANDUNG,Gegerkalong,Sukasari,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.844138889,107.5610833,GF (GreenField),20
-,RANCALOA-CIPAMOKOLAN,JL. RANCALOA RT.001 RW.002 KEL.CIPAMOKOLAN KEC.RANCASARI BANDUNG,Cipamokolan,Rancasari,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.94127,107.67475,GF (GreenField),42
-,CINANGKA-PASIRWANGI,JL. CINANGKA RT.004 RW.011 KEL.PASIRWANGI KEC.UJUNGBERUNG BANDUNG,Pasirwangi,Ujungberung,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90545,107.70509,GF (GreenField),52
-,DIVRE-3,JL. SUPRATMAN 66 BANDUNG BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.905507,107.629502,RT (Roof Top),12
-,CIUMBULEUIT,JL. BUKIT RAYA RT.003 RW.003 KEL.CIUMBULEUIT KEC.CIDADAP BANDUNG,Ciumbuleuit,Cidadap,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.8624,107.60637,GF (GreenField),52
-,LASWI,JL. AHMAD YANI NO. 248 RT 001 RW.002 KEL.KACAPIRING KEC.BATUNUNGGAL BANDUNG,Kacapiring,Batununggal,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.91732,107.62753,RT (Roof Top),22
-,JATAYU,JL. KOMUD SUPADIO NO. 30 RT.009 RW.006 KEL.HUSEIN SASTRANEGARA KEC.CICENDO BANDUNG,Husen Sastranegara,Cicendo,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90941,107.58561,GF (GreenField),42
-,ARCAMANIK,JL. DEPAN RUKO ARCAMANIK III NO. 2 KEL.SUKAMISKIN KEC.ARCAMANIK BANDUNG,Sukamiskin,Arcamanik,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.92048,107.67039,GF (GreenField),42
-,NARIPAN,JL. SUNDA NO. 34 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.920333,107.618,RT (Roof Top),20
-,SADANG-SERANG,JL. MENTERON 1B RT.006 RW.011 KEL.SUKALUYU CIBEUNYING BANDUNG,Sukaluyu,Cibeunying Kaler,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89626,107.63067,RT (Roof Top),20
-,MARGASENANG,JL. KENCANA WANGI I NO. 7 KEL.MARGA CINTA KEC.BUAH BATU BANDUNG,Margacinta,Buahbatu,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.95974,107.6511,GF (GreenField),42
-,PASIRJATI-PASIRIMPUN,JL. SUKA ASIH RAYA ATAS KAB.BANDUNG NO. 273 KEC.SINDANG JAYA BANDUNG,Sindang Jaya,Mandalajati,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89916,107.6851,GF (GreenField),42
-,MUARA-STO-TEGALEGA,JL. MOHAMMAD TOHA NO. 189 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.9444,107.60839,RT (Roof Top),20
-,ARCAMANIKIDH-ARCAMANIK,JL. PERMATA TAMANSARI RAYA RT.001 RW.011 KEL.CISARANTEN KULON KEC.ARCAMANIK BANDUNG,Cisaranten Kulon,Arcamanik,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.91767,107.67962,RT (Roof Top),15
-,BUNDARAN-SARI-LEDENG,JL. BUDISARI LEDENG BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.865889,107.595972,RT (Roof Top),9
-,BUNDARAN-SUDIRMAN-TAMAN-SAKURA,JL. HOLIS NO. 220 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.92636,107.57554,RT (Roof Top),12
-,CICADAS-ATLASANTAPANI,JL. JAKARTA NO. 37 RT.005 RW.003 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.91368,107.64255,RT (Roof Top),9
-,CISITU-JAYAKARTA,JL. CISITU INDAH 6 NO. 181 RT.001 RW.006 KEL.DAGO KEC.COBLONG BANDUNG,Dago,Coblong,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.87322,107.61397,RT (Roof Top),9
-,CIUMBULEUIT-ATAS,JL. KAMPUNG CIHANJA RT.002 RW. 010 KEL.CIUMBULEUIT KEC.CIDADAP BANDUNG,Ciumbuleuit,Cidadap,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.855906,107.611562,GF (GreenField),52
-,ELIZABETH,JL. SAWAH KURUNG RAYA NO. 36 RT.002 RW.003 KEL.CIATEUL KEC.REGOL BANDUNG,Ciateul,Regol,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.93494,107.6108,RT (Roof Top),9
-,GATOT-SUBROTO-LASWI,JL. CIKURAI KAVALERI GATOT SUBROTO BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.92847,107.633,GF (GreenField),24
-,HTI-BUMI-ASIH-TOL-BUAHBATU,JL. BATUNUNGGAL INDAH RAYA 1 NO. 85 RT.007 RW.001 KEL.BATUNUNGGAL KEC.BANDUNG KIDUL BANDUNG,Batununggal,Bandung Kidul,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.95692,107.63,RT (Roof Top),9
